config_id,epoca,loss_treino,loss_early_stopping,f1_macro_early_stopping,eer_early_stopping,recall_bonafide_early_stopping,recall_spoof_early_stopping,limiar_epoca,tempo_s
B3-16x32x64|drop0.0|lr0.001,10,0.38442028311446863,0.39855372126897176,0.7690156515335458,0.13962962962962966,0.6466666666666666,0.9388888888888889,0.14631924033164978,14.08
B3-16x32x64|drop0.0|lr0.001,11,0.3706414355525264,0.9949385267893474,0.7686807851650523,0.1501851851851852,0.6866666666666666,0.9292592592592592,0.9145578145980835,14.05
B3-16x32x64|drop0.0|lr0.001,12,0.37293478450068723,0.36281330792109173,0.7768403221340832,0.14703703703703705,0.71,0.9296296296296296,0.35901620984077454,14.14
B3-16x32x64|drop0.0|lr0.001,13,0.3646554832458496,0.3603838320573171,0.7848756663989387,0.13870370370370372,0.7333333333333333,0.93,0.2108653038740158,14.05
B3-16x32x64|drop0.0|lr0.001,14,0.3601777302424113,0.5724207906723022,0.7799587540295918,0.14944444444444444,0.69,0.9362962962962963,0.7150485515594482,14.1
B3-16x32x64|drop0.0|lr0.001,15,0.344199872802805,0.3404703323841095,0.7982786444324905,0.13407407407407407,0.7233333333333334,0.9411111111111111,0.31400376558303833,14.14
B3-16x32x64|drop0.0|lr0.001,16,0.3458422876905512,0.5944320058822632,0.7963163959720869,0.14037037037037037,0.63,0.96,0.6747303605079651,14.07
B3-16x32x64|drop0.0|lr0.001,17,0.3312900254019984,0.3493994200229645,0.7809695972217663,0.14055555555555554,0.6733333333333333,0.9407407407407408,0.24999012053012848,14.08
B3-16x32x64|drop0.0|lr0.001,18,0.3250957170592414,0.6674038391113282,0.7993144626271562,0.13185185185185183,0.73,0.9403703703703704,0.04079088196158409,14.05
B3-16x32x64|drop0.0|lr0.001,19,0.3244974559324759,0.49714779257774355,0.7998966132501792,0.12722222222222224,0.7866666666666666,0.9288888888888889,0.06907416880130768,14.04
B3-16x32x64|drop0.0|lr0.001,20,0.31270683079295686,0.3321190398534139,0.8126455033186033,0.12037037037037035,0.7166666666666667,0.9514814814814815,0.15013562142848969,14.07
B3-16x32x64|drop0.0|lr0.001,21,0.30230237768314505,0.5893989133834839,0.7821482196482197,0.13444444444444442,0.6866666666666666,0.9385185185185185,0.03831164538860321,14.05
B3-16x32x64|drop0.0|lr0.001,22,0.3019116356814349,0.32385469992955523,0.8178623699033438,0.11666666666666668,0.6733333333333333,0.9633333333333334,0.35823988914489746,14.08
B3-16x32x64|drop0.0|lr0.001,23,0.3007571634186639,0.45305246353149414,0.8150352618673851,0.12981481481481483,0.7,0.9562962962962963,0.06634509563446045,14.14
B3-16x32x64|drop0.0|lr0.001,24,0.29049028875209665,0.9025942405064901,0.7743055555555556,0.14685185185185187,0.7233333333333334,0.9248148148148149,0.9127009510993958,13.95
B3-16x32x64|drop0.0|lr0.001,25,0.2969315341137074,0.33957687266667685,0.8237221683507288,0.12722222222222224,0.66,0.9692592592592593,0.3358149230480194,14.09
B3-16x32x64|drop0.0|lr0.001,26,0.287018011631789,0.3919973146120707,0.8105389701462633,0.1274074074074074,0.63,0.9681481481481482,0.3854241669178009,14.04
B3-16x32x64|drop0.0|lr0.001,27,0.2773526162041558,0.5828581349054972,0.8129272094975417,0.11944444444444446,0.6866666666666666,0.9577777777777777,0.7182945013046265,14.02
B3-16x32x64|drop0.0|lr0.001,28,0.2695179535459589,0.4575759236017863,0.8190298645885317,0.11092592592592593,0.64,0.9707407407407408,0.5890763998031616,14.07
B3-16x32x64|drop0.0|lr0.001,29,0.26888355093973654,0.30463429307937623,0.8323389584647714,0.10870370370370369,0.6933333333333334,0.9674074074074074,0.09782526642084122,14.19
B3-16x32x64|drop0.0|lr0.001,30,0.25490324631002215,0.5427820440928142,0.8149957657481597,0.11592592592592592,0.72,0.9522222222222222,0.026736296713352203,14.09
B3-16x32x64|drop0.0|lr0.001,31,0.2554342825545205,0.351141761302948,0.8161216148113111,0.11425925925925925,0.6666666666666666,0.9637037037037037,0.0568091906607151,14.04
B3-16x32x64|drop0.0|lr0.001,32,0.2559041384767603,0.35485333935419716,0.79505840554315,0.12981481481481483,0.7066666666666667,0.9425925925925925,0.42148324847221375,14.12
B3-16x32x64|drop0.0|lr0.001,33,0.25292691269627327,0.3081484765211741,0.8238832391033399,0.09962962962962964,0.76,0.9496296296296296,0.11865069717168808,14.08
B3-16x32x64|drop0.0|lr0.001,34,0.24489381366747398,1.0053689867655435,0.817922413207419,0.11037037037037034,0.69,0.96,0.9241202473640442,13.91
B3-16x32x64|drop0.0|lr0.001,35,0.2421055639187495,0.7551152156194051,0.8264809457606086,0.1138888888888889,0.7033333333333334,0.9622222222222222,0.85858154296875,13.82
B3-16x32x64|drop0.0|lr0.001,36,0.23964511456312956,0.42644057647387185,0.8348655090228123,0.10296296296296295,0.7766666666666666,0.952962962962963,0.041707687079906464,14.04
B3-16x32x64|drop0.0|lr0.001,37,0.23877901524967618,0.4740586601893107,0.8200741847976527,0.11222222222222222,0.7333333333333333,0.9525925925925925,0.035634636878967285,14.11
B3-16x32x64|drop0.0|lr0.001,38,0.24685309956691884,0.7571493117014567,0.8304545202900957,0.10962962962962963,0.7533333333333333,0.9548148148148148,0.01124464999884367,14.08
B3-16x32x64|drop0.0|lr0.001,39,0.22789083287009487,0.4513746490478516,0.825706304451959,0.11037037037037034,0.72,0.9585185185185185,0.6253357529640198,13.96
B3-16x32x64|drop0.0|lr0.001,40,0.2296158253086938,0.2899238882859548,0.8423928271224432,0.09999999999999999,0.8266666666666667,0.9481481481481482,0.14071431756019592,14.08
B3-16x32x64|drop0.0|lr0.001,41,0.22917221222983467,0.2992492669423421,0.8454014666247534,0.10703703703703704,0.6866666666666666,0.9755555555555555,0.321170836687088,14.14
B3-16x32x64|drop0.0|lr0.001,42,0.2185866259822139,0.5054072187741597,0.8389426831172888,0.10648148148148151,0.72,0.965925925925926,0.7284559011459351,13.95
B3-16x32x64|drop0.0|lr0.001,43,0.2101153810068413,0.2853752001921336,0.8505528249691388,0.09981481481481481,0.7933333333333333,0.9588888888888889,0.3906383812427521,14.36
B3-16x32x64|drop0.0|lr0.001,44,0.2094711419079039,0.3146375236511231,0.8449496461704729,0.09611111111111109,0.78,0.9581481481481482,0.0788888931274414,14.41
B3-16x32x64|drop0.0|lr0.001,45,0.2104984737502204,0.2734130177497864,0.8426053113553114,0.09944444444444446,0.7466666666666667,0.9629629629629629,0.2829849123954773,14.89
B3-16x32x64|drop0.0|lr0.001,46,0.20853171241724933,0.5643669107755025,0.8423775897984589,0.09685185185185186,0.73,0.965925925925926,0.011944418773055077,14.4
B3-16x32x64|drop0.0|lr0.001,47,0.2049374926575908,0.559582793712616,0.8410350504242208,0.08833333333333332,0.74,0.9633333333333334,0.016937946900725365,14.33
B3-16x32x64|drop0.0|lr0.001,48,0.20284878481758967,0.2548584429423014,0.847448177837826,0.10629629629629633,0.7266666666666667,0.9692592592592593,0.12738391757011414,14.34
B3-16x32x64|drop0.0|lr0.001,49,0.20001782089251058,0.42624147089322406,0.8423804295266871,0.10388888888888889,0.75,0.9622222222222222,0.027746984735131264,14.56
B3-16x32x64|drop0.0|lr0.001,50,0.19942385228474935,0.257257980744044,0.8437364040886265,0.0964814814814815,0.74,0.9648148148148148,0.1891690492630005,14.52
B3-16x32x64|drop0.0|lr0.001,51,0.208142240524292,0.31186476469039914,0.8464414090582315,0.09611111111111109,0.7866666666666666,0.9577777777777777,0.5433796644210815,14.07
B3-16x32x64|drop0.3|lr0.001,1,0.6254988420980948,0.6071389578183493,0.6409875152766927,0.2461111111111111,0.5266666666666666,0.8625925925925926,0.5898689031600952,15.17
B3-16x32x64|drop0.3|lr0.001,2,0.5574840976927016,0.4908210000991821,0.6745397625766355,0.21962962962962962,0.5733333333333334,0.8818518518518519,0.34747588634490967,14.9
B3-16x32x64|drop0.3|lr0.001,3,0.5288930604546158,0.5182273449897766,0.6818995156701683,0.21999999999999997,0.6133333333333333,0.8766666666666667,0.25224003195762634,14.59
B3-16x32x64|drop0.3|lr0.001,4,0.5123397305011749,0.4728884425163269,0.6971107084183484,0.19592592592592595,0.6866666666666666,0.87,0.3372204601764679,14.54
B3-16x32x64|drop0.3|lr0.001,5,0.5047156254803693,0.4976258071263631,0.6872145325252492,0.20462962962962966,0.5666666666666667,0.8959259259259259,0.466230183839798,14.63
B3-16x32x64|drop0.3|lr0.001,6,0.4861481149284928,0.43827606058120727,0.6958485053044067,0.19148148148148147,0.6666666666666666,0.8744444444444445,0.36649277806282043,14.52
